Time,HR,BR,Posture,Activity,Stress
10:45:13.427,89,15.5,168,0.03,0.83065
10:45:14.427,90,15.8,166,0.05,0.83065
10:45:15.427,91,15.8,165,0.03,0.83065
10:45:16.427,91,16.0,165,0.02,0.83065
10:45:17.427,88,16.0,163,0.03,0.83065
10:45:18.427,89,16.2,163,0.03,0.83065
10:45:19.427,89,16.2,162,0.02,0.83065
10:45:20.427,89,16.7,158,0.09,0.83065
10:45:21.427,88,16.7,156,0.08,0.83065
10:45:22.427,87,17.1,156,0.04,0.83065
10:45:23.427,84,17.1,160,0.10,0.83065
10:45:24.427,83,18.1,160,0.07,0.83065
10:45:25.427,83,18.1,158,0.07,0.83065
10:45:26.427,85,19.0,158,0.10,0.83065
10:45:27.427,86,19.0,159,0.12,0.83065
10:45:28.427,88,19.5,159,0.08,0.83065
10:45:29.427,88,19.5,160,0.03,0.83065
10:45:30.427,88,19.6,161,0.05,0.83065
10:45:31.427,88,19.6,162,0.11,0.83065
10:45:32.427,88,20.0,163,0.06,0.830650573898889
10:45:33.427,88,20.0,163,0.03,0.830652867183554
10:45:34.427,89,20.4,163,0.03,0.830658018417527
10:45:35.427,89,20.4,163,0.03,0.830667154656381
10:45:36.427,90,20.8,161,0.04,0.830681386909486
10:45:37.427,90,20.8,161,0.02,0.830701805666357
10:45:38.427,89,20.8,162,0.05,0.830729476505646
10:45:39.427,87,20.8,163,0.04,0.830765435804424
10:45:40.427,87,20.8,163,0.02,0.830810686565066
10:45:41.427,87,20.8,164,0.03,0.830866194376505
10:45:42.427,86,20.8,163,0.04,0.830932883526153
10:45:43.427,85,20.8,163,0.04,0.83101163327812
10:45:44.427,85,20.6,163,0.03,0.831103274332724
10:45:45.427,87,20.6,163,0.04,0.831208585481561
10:45:46.427,89,20.0,163,0.03,0.831328290471581
10:45:47.427,88,20.0,164,0.02,0.831463055090813
10:45:48.427,87,19.5,163,0.02,0.831613484487479
10:45:49.427,86,19.5,163,0.07,0.831780120733268
10:45:50.427,85,19.1,163,0.02,0.831963440640608
10:45:51.427,85,19.1,163,0.02,0.832163853842711
10:45:52.427,85,18.7,163,0.02,0.832381701144125
10:45:53.427,87,18.7,163,0.03,0.83261725314843
10:45:54.427,88,18.3,163,0.04,0.83287070916862
10:45:55.427,88,18.3,162,0.03,0.833142196424534
10:45:56.427,89,18.0,163,0.03,0.833431769530588
10:45:57.427,89,18.0,163,0.02,0.833739410275866
10:45:58.427,87,18.0,164,0.03,0.834065027697443
10:45:59.427,84,18.0,165,0.03,0.834408458446663
10:46:00.427,81,18.0,166,0.05,0.834769467446889
10:46:01.427,80,18.0,166,0.03,0.835147748840068
10:46:02.427,81,18.0,167,0.05,0.835542927218322
10:46:03.427,82,18.0,166,0.07,0.835954559135571
10:46:04.427,85,17.7,165,0.12,0.836382134893147
10:46:05.427,85,17.7,163,0.10,0.83682508059216
10:46:06.427,86,17.7,162,0.05,0.837282760444393
10:46:07.427,85,17.7,162,0.03,0.837754479332392
10:46:08.427,84,17.7,161,0.03,0.838239485608464
10:46:09.427,83,17.7,161,0.02,0.83873697412129
10:46:10.427,81,18.1,162,0.04,0.839246089457994
10:46:11.427,81,18.1,163,0.03,0.839765929388579
10:46:12.427,82,18.3,165,0.05,0.840295548498897
10:46:13.427,83,18.3,165,0.04,0.840833961997494
10:46:14.427,86,18.3,165,0.03,0.841380149681016
10:46:15.427,87,18.3,165,0.02,0.841933060042214
10:46:16.427,87,18.3,165,0.02,0.842491614503986
10:46:17.427,86,18.3,166,0.02,0.843054711762429
10:46:18.427,84,18.0,166,0.01,0.843621232221404
10:46:19.427,83,18.0,166,0.02,0.844190042500747
10:46:20.427,83,17.4,168,0.03,0.84476
10:46:21.427,84,17.4,168,0.02,0.845329957499253
10:46:22.427,86,16.5,168,0.01,0.845898767778597
10:46:23.427,86,16.5,168,0.02,0.846465288237571
10:46:24.427,86,16.1,168,0.01,0.847028385496014
10:46:25.427,85,16.1,168,0.03,0.847586939957786
10:46:26.427,84,15.7,168,0.02,0.848139850318984
10:46:27.427,85,15.7,169,0.03,0.848686038002506
10:46:28.427,84,15.6,169,0.05,0.849224451501103
10:46:29.427,84,15.6,170,0.11,0.849754070611421
10:46:30.427,84,15.6,174,0.13,0.850273910542006
10:46:31.427,86,15.6,175,0.11,0.85078302587871
10:46:32.427,86,15.5,172,0.10,0.851280514391537
10:46:33.427,88,15.5,168,0.09,0.851765520667608
10:46:34.427,88,15.5,165,0.10,0.852237239555607
10:46:35.427,87,15.5,162,0.07,0.85269491940784
10:46:36.427,86,15.4,163,0.04,0.853137865106853
10:46:37.427,83,15.4,161,0.06,0.853565440864429
10:46:38.427,83,15.7,160,0.06,0.853977072781679
10:46:39.427,84,15.7,162,0.07,0.854372251159932
10:46:40.427,87,16.2,161,0.04,0.854750532553112
10:46:41.427,88,16.2,163,0.06,0.855111541553337
10:46:42.427,88,17.0,164,0.07,0.855454972302558
10:46:43.427,87,17.0,166,0.06,0.855780589724134
10:46:44.427,86,17.4,167,0.05,0.856088230469412
10:46:45.427,85,17.4,169,0.04,0.856377803575467
10:46:46.427,83,17.4,167,0.05,0.85664929083138
10:46:47.427,83,17.4,165,0.05,0.85690274685157
10:46:48.427,83,17.2,165,0.03,0.857138298855876
10:46:49.427,85,17.2,163,0.02,0.857356146157289
10:46:50.427,87,17.0,163,0.01,0.857556559359392
10:46:51.427,87,17.0,163,0.01,0.857739879266733
10:46:52.427,85,16.5,163,0.01,0.857906515512521
10:46:53.427,83,16.5,163,0.01,0.858055796908044
10:46:54.427,82,16.4,163,0.01,0.8581859741453
10:46:55.427,80,16.4,163,0.01,0.858295374841991
10:46:56.427,80,16.2,163,0.01,0.858382410275614
10:46:57.427,81,16.2,163,0.01,0.858445581780688
10:46:58.427,81,16.1,163,0.01,0.858483486783349
10:46:59.427,82,16.1,162,0.01,0.85849482444902
10:47:00.427,84,16.0,162,0.01,0.858478400920415
10:47:01.427,83,16.0,163,0.01,0.858433134124777
10:47:02.427,83,15.6,162,0.01,0.858358058131006
10:47:03.427,85,15.6,162,0.01,0.858252327039124
10:47:04.427,85,15.5,163,0.01,0.85811521838641
10:47:05.427,85,15.5,162,0.01,0.857946136056508
10:47:06.427,84,15.8,162,0.01,0.857744612679776
10:47:07.427,82,15.8,163,0.02,0.857510311515216
10:47:08.427,81,16.0,162,0.01,0.857243027806413
10:47:09.427,82,16.0,162,0.01,0.856942689606018
10:47:10.427,84,16.2,162,0.01,0.856609358065452
10:47:11.427,88,16.2,162,0.02,0.856242653289784
10:47:12.427,93,16.7,162,0.02,0.855841755867433
10:47:13.427,97,16.7,162,0.02,0.855405984068539
10:47:14.427,94,16.8,162,0.01,0.854934796590047
10:47:15.427,90,16.8,162,0.01,0.854427794735344
10:47:16.427,86,17.2,162,0.01,0.85388472401967
10:47:17.427,83,17.2,162,0.02,0.853305475194837
10:47:18.427,79,17.3,162,0.01,0.852690084689134
10:47:19.427,77,17.3,162,0.01,0.852038734460644
10:47:20.427,76,17.4,162,0.01,0.85135175126456
10:47:21.427,76,17.4,162,0.02,0.850629605337461
10:47:22.427,79,17.7,162,0.04,0.849872908503832
10:47:23.427,81,17.7,160,0.07,0.849082411712465
10:47:24.427,83,18.0,156,0.11,0.848259002012651
10:47:25.427,82,18.0,154,0.08,0.847404436997609
10:47:26.427,79,18.3,156,0.11,0.846521337727277
10:47:27.427,79,18.3,160,0.09,0.845612440158968
10:47:28.427,77,18.6,161,0.05,0.844680584130636
10:47:29.427,75,18.6,161,0.05,0.843728701925849
10:47:30.427,75,18.5,162,0.05,0.842759806466522
10:47:31.427,75,18.5,163,0.04,0.84177697918094
10:47:32.427,76,18.2,162,0.06,0.840783357595934
10:47:33.427,77,18.2,158,0.10,0.839782122703171
10:47:34.427,81,18.2,158,0.04,0.83877648615042
10:47:35.427,83,18.2,160,0.07,0.837769677309381
10:47:36.427,85,17.9,161,0.05,0.836764930272147
10:47:37.427,87,17.9,162,0.03,0.835765470828652
10:47:38.427,87,17.6,163,0.04,0.83477450347756
10:47:39.427,89,17.6,163,0.04,0.833795198522872
10:47:40.427,88,17.0,162,0.09,0.832830679308237
10:47:41.427,89,17.0,159,0.12,0.831884009640348
10:47:42.427,90,16.5,160,0.05,0.830958181452071
10:47:43.427,89,16.5,160,0.03,0.830056102754992
10:47:44.427,88,15.8,159,0.05,0.829180585929877
10:47:45.427,87,15.8,161,0.04,0.828334336402207
10:47:46.427,87,15.1,161,0.03,0.827519941748388
10:47:47.427,87,15.1,161,0.07,0.826739861276491
10:47:48.427,87,14.5,160,0.04,0.825996416123488
10:47:49.427,87,14.5,159,0.04,0.825291779908852
10:47:50.427,88,14.0,158,0.04,0.824627969982157
10:47:51.427,89,14.0,158,0.03,0.824006839299927
10:47:52.427,87,13.5,158,0.04,0.823430068964431
10:47:53.427,86,13.5,158,0.03,0.822899161454477
10:47:54.427,83,13.0,160,0.03,0.822415434575465
10:47:55.427,80,13.0,161,0.06,0.821980016153043
10:47:56.427,81,12.6,161,0.04,0.821595069449401
10:47:57.427,81,12.6,161,0.03,0.821263784452581
10:47:58.427,81,12.9,161,0.03,0.820989135073866
10:47:59.427,82,12.9,161,0.03,0.820773867172898
10:48:00.427,85,13.1,161,0.02,0.820620487501065
10:48:01.427,87,13.1,161,0.03,0.820531253607699
10:48:02.427,88,13.0,161,0.03,0.820508164749723
10:48:03.427,86,13.0,161,0.02,0.820552953841347
10:48:04.427,85,12.9,161,0.03,0.820667080476235
10:48:05.427,82,12.9,161,0.03,0.820851725050238
10:48:06.427,80,12.5,161,0.04,0.821107784008352
10:48:07.427,80,12.5,161,0.03,0.821435866235058
10:48:08.427,81,12.5,161,0.03,0.821836290602551
10:48:09.427,81,12.5,161,0.02,0.822309084686758
10:48:10.427,83,12.4,161,0.03,0.8228539846563
10:48:11.427,84,12.4,161,0.03,0.823470436334848
10:48:12.427,83,12.7,161,0.03,0.824157597432594
10:48:13.427,82,12.7,161,0.02,0.824914340937853
10:48:14.427,80,12.9,162,0.04,0.825739259655147
10:48:15.427,79,12.9,163,0.04,0.82663067187148
10:48:16.427,82,13.1,163,0.03,0.827586628128003
10:48:17.427,84,13.1,164,0.04,0.828604919069798
10:48:18.427,85,12.7,165,0.03,0.82968308434217
10:48:19.427,86,12.7,166,0.04,0.830818422497628
10:48:20.427,85,12.6,168,0.05,0.832008001873658
10:48:21.427,84,12.6,169,0.05,0.833248672397497
10:48:22.427,85,12.9,169,0.02,0.83453707827036
10:48:23.427,84,12.9,169,0.02,0.835869671480059
10:48:24.427,86,13.4,169,0.03,0.837242726087599
10:48:25.427,87,13.4,169,0.02,0.838652353230214
10:48:26.427,87,14.1,167,0.04,0.840094516780449
10:48:27.427,87,14.1,165,0.10,0.841565623700473
10:48:28.427,86,14.8,162,0.15,0.843062538509972
10:48:29.427,85,14.8,162,0.07,0.844582021809375
10:48:30.427,86,15.4,161,0.08,0.846120743323765
10:48:31.427,88,15.4,159,0.09,0.84767529531272
10:48:32.427,90,16.0,162,0.12,0.849243354293234
10:48:33.427,91,16.0,165,0.12,0.850823690395551
10:48:34.427,92,16.2,165,0.09,0.85241502431428
10:48:35.427,92,16.2,167,0.04,0.854016032459705
10:48:36.427,92,16.4,168,0.03,0.855625352287415
10:48:37.427,92,16.4,168,0.05,0.857241587784786
10:48:38.427,91,16.5,168,0.03,0.858863315092234
10:48:39.427,91,16.5,168,0.04,0.860489088236594
10:48:40.427,92,16.7,169,0.03,0.862117444953544
10:48:41.427,91,16.7,168,0.05,0.863746912575626
10:48:42.427,91,16.5,168,0.07,0.865376013962159
10:48:43.427,89,16.5,167,0.09,0.867003273447167
10:48:44.427,89,16.6,167,0.10,0.868627222781356
10:48:45.427,88,16.6,167,0.11,0.870246407044244
10:48:46.427,88,16.8,165,0.11,0.87185939050261
10:48:47.427,88,16.8,163,0.09,0.873464762391682
10:48:48.427,87,16.9,163,0.05,0.875061142595793
10:48:49.427,86,16.9,164,0.04,0.876647187205616
10:48:50.427,86,17.3,165,0.03,0.878221593929616
10:48:51.427,83,17.3,165,0.04,0.879783107337916
10:48:52.427,83,17.7,165,0.05,0.881330523917471
10:48:53.427,83,17.7,166,0.04,0.882862696918189
10:48:54.427,82,18.0,166,0.04,0.884378540970491
10:48:55.427,82,18.0,165,0.02,0.88587703645571
10:48:56.427,83,18.6,166,0.02,0.887357233611734
10:48:57.427,83,18.6,166,0.02,0.888818256357367
10:48:58.427,82,19.1,165,0.02,0.890259305819994
10:48:59.427,81,19.1,166,0.03,0.891679663552362
10:49:00.427,80,19.6,165,0.04,0.893078694425512
10:49:01.427,81,19.6,165,0.04,0.894455849186222
10:49:02.427,81,20.4,166,0.02,0.895810666668652
10:49:03.427,81,20.4,167,0.04,0.897142775651297
10:49:04.427,82,20.7,167,0.02,0.898451158336507
10:49:05.427,81,20.7,167,0.05,0.899734154448795
10:49:06.427,81,20.7,167,0.03,0.900990205935445
10:49:07.427,81,20.7,168,0.03,0.902217863240237
10:49:08.427,80,20.8,168,0.08,0.9034157911403
10:49:09.427,79,20.8,167,0.15,0.904582774122583
10:49:10.427,80,21.4,164,0.13,0.905717721278298
10:49:11.427,81,21.4,162,0.07,0.906819670695622
10:49:12.427,82,21.6,161,0.04,0.907887793332981
10:49:13.427,83,21.6,161,0.04,0.908921396357301
10:49:14.427,83,21.9,161,0.02,0.90991992593381
10:49:15.427,81,21.9,163,0.06,0.910882969456129
10:49:16.427,81,22.1,163,0.04,0.911810257207696
10:49:17.427,81,22.1,162,0.04,0.912701663447817
10:49:18.427,80,22.6,163,0.04,0.913557206917981
10:49:19.427,80,22.6,163,0.04,0.914375656692376
10:49:20.427,80,23.0,165,0.08,0.91515453713439
10:49:21.427,80,23.0,167,0.06,0.91589153193915
10:49:22.427,82,23.1,169,0.06,0.916584493460457
10:49:23.427,83,23.1,170,0.05,0.917231451358607
10:49:24.427,83,22.9,169,0.04,0.917830620534247
10:49:25.427,83,22.9,168,0.18,0.918380408316345
10:49:26.427,82,23.0,165,0.20,0.91887942087531
10:49:27.427,83,23.0,163,0.08,0.919326468835455
10:49:28.427,82,22.8,162,0.04,0.919720572064191
10:49:29.427,83,22.8,161,0.04,0.920060963618678
10:49:30.427,83,22.0,161,0.05,0.920347092834026
10:49:31.427,83,22.0,161,0.04,0.92057862754064
10:49:32.427,86,21.6,163,0.05,0.920755455401737
10:49:33.427,87,21.6,163,0.04,0.920877684365696
10:49:34.427,88,21.6,163,0.06,0.920945642231383
10:49:35.427,89,21.6,165,0.04,0.920958645370576
10:49:36.427,88,21.5,166,0.03,0.920915001480695
10:49:37.427,86,21.5,168,0.04,0.920813246356752
10:49:38.427,85,21.2,168,0.10,0.920652149787188
10:49:39.427,84,21.2,167,0.15,0.920430720507503
10:49:40.427,84,20.6,166,0.10,0.920148210191727
10:49:41.427,84,20.6,167,0.10,0.919804116465661
10:49:42.427,86,20.3,168,0.14,0.919398184929768
10:49:43.427,88,20.3,168,0.12,0.918930410183541
10:49:44.427,89,20.1,166,0.12,0.918401035847259
10:49:45.427,89,20.1,163,0.07,0.917810553581005
10:49:46.427,87,19.9,163,0.04,0.91715970110493
10:49:47.427,85,19.9,162,0.04,0.916449459228712
10:49:48.427,82,19.7,162,0.04,0.915681047902185
10:49:49.427,80,19.7,162,0.04,0.914855921303024
10:49:50.427,79,19.2,162,0.04,0.913975761981294
10:49:51.427,80,19.2,163,0.06,0.913042474084407
10:49:52.427,82,18.8,165,0.18,0.912058175689798
10:49:53.427,86,18.8,164,0.17,0.911025190276172
10:49:54.427,88,18.1,163,0.08,0.909946037367675
10:49:55.427,89,18.1,162,0.08,0.908823422388661
10:49:56.427,90,17.5,162,0.08,0.907660225769903
10:49:57.427,87,17.5,164,0.06,0.906459491350112
10:49:58.427,84,17.0,166,0.04,0.905224414119477
10:49:59.427,82,17.0,166,0.05,0.903958327354565
10:50:00.427,80,16.5,166,0.04,0.902664689196392
10:50:01.427,79,16.5,168,0.07,0.901347068725711
10:50:02.427,79,16.0,168,0.08,0.900009131591584
10:50:03.427,82,16.0,168,0.05,0.898654625251104
10:50:04.427,84,16.2,169,0.13,0.897287363879712
10:50:05.427,86,16.2,167,0.12,0.895911213012856
10:50:06.427,86,16.4,165,0.12,0.89452949987859
10:50:07.427,87,16.4,163,0.06,0.893146148001143
10:50:08.427,87,16.9,165,0.09,0.89176623550453
10:50:09.427,87,16.9,165,0.16,0.890394826663592
10:50:10.427,87,17.3,166,0.20,0.88903695151195
10:50:11.427,88,17.3,166,0.17,0.887697585587834
10:50:12.427,89,17.6,165,0.11,0.886381629899349
10:50:13.427,89,17.6,163,0.08,0.885093891189842
10:50:14.427,90,18.0,164,0.08,0.883839062582847
10:50:15.427,90,18.0,165,0.06,0.882621704684527
10:50:16.427,91,18.0,166,0.07,0.881446227219731
10:50:17.427,92,18.0,165,0.06,0.880316871275578
10:50:18.427,89,18.0,166,0.04,0.879237692224107
10:50:19.427,87,18.0,166,0.04,0.878212543392716
10:50:20.427,85,18.3,167,0.04,0.877245060548179
10:50:21.427,85,18.3,167,0.04,0.876338647256692
10:50:22.427,86,18.5,167,0.04,0.875496461178915
10:50:23.427,87,18.5,167,0.02,0.874721401355188
10:50:24.427,88,18.5,166,0.02,0.874016096532118
10:50:25.427,85,18.5,166,0.03,0.873382894577543
10:50:26.427,83,18.2,164,0.07,0.872823853026497
10:50:27.427,81,18.2,163,0.07,0.872340730796245
10:50:28.427,82,18.1,164,0.08,0.871934981103743
10:50:29.427,83,18.1,165,0.05,0.871607745614043
10:50:30.427,85,18.1,165,0.05,0.871359849843216
10:50:31.427,88,18.1,165,0.04,0.871191799834286
10:50:32.427,90,18.1,165,0.09,0.871103780119576
10:50:33.427,90,18.1,165,0.08,0.871095652977659
10:50:34.427,90,18.4,167,0.04,0.871166958987917
10:50:35.427,88,18.4,167,0.04,0.871316918880461
10:50:36.427,86,19.0,166,0.04,0.87154443667398
10:50:37.427,86,19.0,166,0.08,0.87184810408887
10:50:38.427,86,20.1,165,0.05,0.872226206217878
10:50:39.427,86,20.1,165,0.07,0.872676728431426
10:50:40.427,87,21.1,165,0.26,0.873197364489819
10:50:41.427,88,21.1,163,0.10,0.873785525829654
10:50:42.427,90,21.9,163,0.03,0.874438351987051
10:50:43.427,89,21.9,163,0.02,0.875152722115734
10:50:44.427,85,22.7,165,0.05,0.875925267553577
10:50:45.427,85,22.7,165,0.02,0.876752385387015
10:50:46.427,83,23.8,165,0.02,0.877630252958707
10:50:47.427,84,23.8,165,0.03,0.878554843260029
10:50:48.427,84,24.4,164,0.06,0.879521941146414
10:50:49.427,85,24.4,164,0.09,0.880527160310254
10:50:50.427,86,25.2,164,0.02,0.881565960943011
10:50:51.427,89,25.2,165,0.03,0.882633668015423
10:50:52.427,88,26.0,165,0.06,0.883725490102199
10:50:53.427,85,26.0,166,0.04,0.884836538675396
10:50:54.427,82,26.7,168,0.04,0.885961847788796
10:50:55.427,81,26.7,170,0.07,0.887096394074019
10:50:56.427,81,27.3,170,0.07,0.888235116967854
10:50:57.427,81,27.3,169,0.08,0.889372939089362
10:50:58.427,84,27.6,166,0.10,0.890506180758713
10:50:59.427,86,27.6,165,0.08,0.891632574813962
10:51:00.427,87,27.8,162,0.26,0.892749881666089
10:51:01.427,87,27.8,162,0.11,0.893855898317032
10:51:02.427,85,28.3,162,0.11,0.894948467230386
10:51:03.427,85,28.3,162,0.07,0.896025485019038
10:51:04.427,84,29.1,164,0.06,0.897084910914766
10:51:05.427,81,29.1,165,0.05,0.898124774985693
10:51:06.427,80,30.1,165,0.08,0.899143186068503
10:51:07.427,80,30.1,166,0.04,0.900138339383495
10:51:08.427,82,31.0,166,0.06,0.901108523801788
10:51:09.427,83,31.0,167,0.06,0.902052128735437
10:51:10.427,83,31.8,167,0.05,0.902967650622699
10:51:11.427,83,31.8,167,0.05,0.903853698982348
10:51:12.427,82,32.5,168,0.07,0.904709002012651
10:51:13.427,80,32.5,169,0.15,0.905532411712465
10:51:14.427,81,33.2,167,0.07,0.906322908503832
10:51:15.427,83,33.2,166,0.06,0.907079605337461
10:51:16.427,84,33.4,165,0.08,0.90780175126456
10:51:17.427,85,33.4,166,0.07,0.908488734460644
10:51:18.427,84,33.7,166,0.08,0.909140084689134
10:51:19.427,83,33.7,167,0.11,0.909755475194836
10:51:20.427,82,33.9,166,0.10,0.91033472401967
10:51:21.427,82,33.9,166,0.04,0.910877794735344
10:51:22.427,84,34.1,167,0.05,0.911384796590047
10:51:23.427,85,34.1,168,0.04,0.911855984068539
10:51:24.427,87,33.7,169,0.06,0.912291755867432
10:51:25.427,88,33.7,168,0.07,0.912692653289783
10:51:26.427,89,33.0,165,0.17,0.913059358065451
10:51:27.427,88,33.0,164,0.13,0.913392689606017
10:51:28.427,87,32.7,163,0.06,0.913693601705301
10:51:29.427,87,32.7,164,0.08,0.91396317869877
10:51:30.427,87,32.8,164,0.04,0.914202631097302
10:51:31.427,88,32.8,165,0.08,0.914413290712889
10:51:32.427,89,32.8,165,0.04,0.914596605295895
10:51:33.427,89,32.8,166,0.04,0.91475413270548
10:51:34.427,89,32.8,166,0.05,0.914887534636651
10:51:35.427,90,32.8,167,0.14,0.9149985699292
10:51:36.427,90,33.1,168,0.10,0.91508908748548
10:51:37.427,87,33.1,167,0.10,0.915161018825525
10:51:38.427,85,33.1,166,0.03,0.915216370309502
10:51:39.427,83,33.1,167,0.03,0.915257215058807
10:51:40.427,84,32.8,166,0.08,0.915285684608338
10:51:41.427,88,32.8,162,0.09,0.915303960323551
10:51:42.427,91,31.9,161,0.05,0.91531426461688
10:51:43.427,91,31.9,161,0.02,0.915318851998857
10:51:44.427,89,31.4,161,0.02,0.91532
10:51:45.427,84,31.4,162,0.02,0.91532
10:51:46.427,80,30.7,162,0.02,0.91532
10:51:47.427,76,30.7,162,0.01,0.91532
10:51:48.427,75,29.4,162,0.02,0.91532
10:51:49.427,78,29.4,162,0.01,0.91532
10:51:50.427,82,28.0,162,0.01,0.91532
10:51:51.427,86,28.0,162,0.01,0.91532
10:51:52.427,85,26.7,162,0.02,0.91532
10:51:53.427,83,26.7,162,0.02,0.91532
10:51:54.427,82,25.2,162,0.02,0.91532
10:51:55.427,82,25.2,163,0.04,0.91532
10:51:56.427,83,23.6,162,0.11,0.91532
10:51:57.427,84,23.6,163,0.04,0.91532
10:51:58.427,86,22.8,165,0.07,0.91532
10:51:59.427,88,22.8,165,0.09,0.91532
10:52:00.427,90,22.6,166,0.09,0.91532
10:52:01.427,92,22.6,165,0.07,0.91532
10:52:02.427,93,22.7,164,0.07,0.91532
10:52:03.427,93,22.7,163,0.03,0.91532
10:52:04.427,92,22.6,163,0.02,0.91532
10:52:05.427,89,22.6,163,0.02,0.915318442012975
10:52:06.427,89,22.4,163,0.01,0.915312216338338
10:52:07.427,89,22.4,163,0.01,0.915298232070634
10:52:08.427,89,22.3,163,0.01,0.915273429545523
10:52:09.427,87,22.3,163,0.03,0.915234792659968
10:52:10.427,85,21.8,163,0.02,0.915179361017022
10:52:11.427,84,21.8,163,0.02,0.915103421874532
10:52:12.427,81,21.5,164,0.03,0.915002525095044
10:52:13.427,79,21.5,163,0.02,0.914872321036699
10:52:14.427,78,21.1,163,0.02,0.914708578067707
10:52:15.427,83,21.1,163,0.02,0.914507199605632
10:52:16.427,86,20.8,163,0.03,0.914264240612889
10:52:17.427,87,20.8,163,0.01,0.913975923482012
10:52:18.427,86,19.9,163,0.01,0.913638653246747
10:52:19.427,83,19.9,163,0.01,0.913249032057717
10:52:20.427,79,18.5,163,0.01,0.912803872864356
10:52:21.427,78,18.5,163,0.01,0.912300212248042
10:52:22.427,77,17.0,163,0.02,0.911735322354734
10:52:23.427,77,17.0,163,0.01,0.911106721879078
10:52:24.427,78,15.6,163,0.02,0.910412186055752
10:52:25.427,80,15.6,161,0.05,0.909649755617806
10:52:26.427,86,14.3,161,0.02,0.908817744685938
10:52:27.427,91,14.3,161,0.01,0.907914747556941
10:52:28.427,92,13.2,161,0.02,0.906939644363966
10:52:29.427,90,13.2,162,0.02,0.905891605585837
10:52:30.427,87,12.2,162,0.01,0.904770095387235
10:52:31.427,84,12.2,162,0.02,0.903574873776322
10:52:32.427,78,11.3,162,0.01,0.902305997571101
10:52:33.427,74,11.3,162,0.02,0.900963820170628
10:52:34.427,72,10.5,162,0.01,0.899548990132005
10:52:35.427,74,10.5,162,0.01,0.898062448558861
10:52:36.427,76,9.7,162,0.01,0.896505425311869
10:52:37.427,78,9.7,162,0.01,0.894879434056524
10:52:38.427,78,9.4,163,0.01,0.893186266168149
10:52:39.427,77,9.4,162,0.01,0.891427983518658
10:52:40.427,78,9.3,162,0.01,0.889606910174128
10:52:41.427,78,9.3,162,0.01,0.887725623036601
10:52:42.427,76,9.3,162,0.01,0.885786941467814
10:52:43.427,78,9.3,162,0.01,0.883793915936619
10:52:44.427,80,9.6,163,0.03,0.881749815735827
10:52:45.427,82,9.6,163,0.05,0.879658115817915
10:52:46.427,85,10.1,163,0.03,0.877522482802621
10:52:47.427,86,10.1,163,0.01,0.87534676021276
10:52:48.427,84,10.6,163,0.02,0.873134952997716
10:52:49.427,82,10.6,163,0.02,0.870891211406922
10:52:50.427,83,11.3,163,0.07,0.86861981427827
10:52:51.427,84,11.3,163,0.03,0.866325151808744
10:52:52.427,85,12.0,163,0.02,0.864011707876642
10:52:53.427,87,12.0,163,0.02,0.861684041986585
10:52:54.427,87,12.6,163,0.01,0.859346770909998
10:52:55.427,85,12.6,163,0.01,0.857004550095004
10:52:56.427,85,13.1,163,0.01,0.854662054920572
10:52:57.427,83,13.1,163,0.01,0.852323961870423
10:52:58.427,81,13.3,163,0.01,0.849994929702476
10:52:59.427,80,13.3,163,0.01,0.847679580689676
10:53:00.427,82,13.2,163,0.01,0.845382482007728
10:53:01.427,85,13.2,163,0.02,0.843108127344702
10:53:02.427,87,13.1,163,0.03,0.840860918806527
10:53:03.427,86,13.1,163,0.03,0.838645149191269
10:53:04.427,83,12.7,163,0.02,0.836464984703548
10:53:05.427,80,12.7,163,0.01,0.834324448178702
10:53:06.427,78,12.0,163,0.02,0.832227402884249
10:53:07.427,77,12.0,163,0.02,0.830177536963872
10:53:08.427,76,11.4,163,0.01,0.828178348586566
10:53:09.427,76,11.4,163,0.01,0.826233131860748
10:53:10.427,78,10.6,163,0.02,0.824344963570041
10:53:11.427,80,10.6,163,0.02,0.822516690784155
10:53:12.427,83,10.1,163,0.02,0.820750919394744
10:53:13.427,85,10.1,162,0.10,0.819050003622397
10:53:14.427,87,10.0,170,0.32,0.817416036537021
10:53:15.427,89,10.0,-172,0.37,0.815850841629793
10:53:16.427,90,9.9,-165,0.27,0.8143559654706
10:53:17.427,90,9.9,-163,0.18,0.812935213555711
10:53:18.427,91,9.9,-163,0.23,0.811594634984386
10:53:19.427,95,9.9,-165,0.20,0.810339956026128
10:53:20.427,99,10.0,-165,0.25,0.809176557063016
10:53:21.427,102,10.0,-166,0.21,0.808109450924804
10:53:22.427,104,10.1,-165,0.22,0.807143262704028
10:53:23.427,105,10.1,-168,0.22,0.806282211132388
10:53:24.427,107,10.2,-169,0.19,0.805530091593404
10:53:25.427,108,10.2,-170,0.18,0.80489026083975
10:53:26.427,108,10.5,-167,0.12,0.80436562347679
10:53:27.427,110,10.5,-157,0.33,0.803958620266762
10:53:28.427,111,9.4,-156,0.24,0.80367121830069
10:53:29.427,111,9.4,-166,0.44,0.803504903077599
10:53:30.427,113,8.5,-158,0.38,0.803460672522936
10:53:31.427,114,8.5,-162,0.27,0.80353903297028
10:53:32.427,114,7.8,-162,0.12,0.803739997122511
10:53:33.427,114,7.8,-164,0.22,0.804063084000662
10:53:34.427,112,7.2,-158,0.21,0.80450732088065
